exp,run_id,engine,scenario,scheme,mode,batch,zipf_s,ep_size,total_tokens,konig_us,rtt_us,barrier_us,cct_us,step_us,throughput_GBs,lat_mean,lat_p50,lat_p99,hot_p99,cold_p99,hot_mean,cold_mean,roundtrip_step_us,hist_path
exp3_pdf,s1_ub_rg_b256_z0.9_ep128_sd4,behavioral,1,ub_rg,roundtrip,256,0.9,128,524288,884.67456,0.6,0.8,891.835713,892.635713,4210.112062,62.35204,18.274491,146.695955,405.087684,19.34468,119.005549,8.850561,892.635713,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0.9_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b256_z0.9_ep128_sd5,behavioral,1,ub_rg,roundtrip,256,0.9,128,524288,887.25504,0.6,0.8,897.700607,898.500607,4182.630877,62.443777,18.282931,147.153623,404.845733,19.24512,118.89083,8.837768,898.500607,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0.9_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b256_z0.9_ep128_sd6,behavioral,1,ub_rg,roundtrip,256,0.9,128,524288,885.67808,0.6,0.8,891.057296,891.857296,4213.78667,62.746216,18.270753,147.524593,406.549672,19.092052,119.372075,8.832534,891.857296,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0.9_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b256_z0.9_ep128_sd7,behavioral,1,ub_rg,roundtrip,256,0.9,128,524288,882.23744,0.6,0.8,887.731404,888.531404,4229.559436,62.598494,18.254065,147.810019,404.857737,19.128564,119.182552,8.839901,888.531404,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0.9_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b256_z0.9_ep128_sd8,behavioral,1,ub_rg,roundtrip,256,0.9,128,524288,877.50656,0.6,0.8,883.127232,883.927232,4251.59023,62.502627,18.322224,147.247038,402.362927,18.991645,118.804663,8.795026,883.927232,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0.9_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd1,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,85.44256,0.6,0.8,89.684938,90.484938,41532.839177,20.350928,16.775224,34.417009,40.578206,39.944329,20.581256,20.337152,90.484938,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd2,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,86.7328,0.6,0.8,90.968736,91.768736,40951.815897,20.362928,16.776422,34.32888,40.698754,40.160104,20.54492,20.373209,91.768736,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd3,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,87.16288,0.6,0.8,91.192392,91.992392,40852.251863,20.351852,16.779327,34.414132,40.772623,39.828687,20.406064,20.286852,91.992392,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd4,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,86.58944,0.6,0.8,91.085403,91.885403,40899.819148,20.36255,16.776767,34.439399,40.290038,40.285948,20.353006,20.442201,91.885403,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd5,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,87.4496,0.6,0.8,91.862641,92.662641,40556.758933,20.355283,16.777675,34.412985,40.415717,39.89097,20.309519,20.375876,92.662641,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd6,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,87.01952,0.6,0.8,90.852624,91.652624,41003.696696,20.358755,16.777633,34.448228,40.560971,40.019506,20.443041,20.334846,91.652624,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd7,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,88.30976,0.6,0.8,93.198952,93.998952,39980.19445,20.358326,16.779692,34.455126,40.036424,40.03167,20.252715,20.378538,93.998952,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b256_z0_ep128_sd8,behavioral,1,ub_rg,roundtrip,256,0.0,128,524288,87.30624,0.6,0.8,90.869045,91.669045,40996.351489,20.356154,16.773412,34.438354,39.687886,40.016853,20.240926,20.343313,91.669045,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b256_z0_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd1,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,58.7776,0.6,0.8,64.332741,65.132741,14424.759018,7.029237,6.419392,20.456322,27.003305,10.51078,10.856417,5.50184,65.132741,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd2,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,54.4768,0.6,0.8,58.847662,59.647662,15751.230994,7.016853,6.415702,20.238339,25.229932,10.591062,10.79921,5.504799,59.647662,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd3,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,56.05376,0.6,0.8,60.556232,61.356232,15312.610603,7.018438,6.420268,20.15641,25.979673,10.500208,10.795026,5.493378,61.356232,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd4,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,55.9104,0.6,0.8,58.932617,59.732617,15728.828498,7.024982,6.420977,20.716996,26.635493,10.51784,10.868617,5.505571,59.732617,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd5,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,57.48736,0.6,0.8,61.418739,62.218739,15100.339809,7.037794,6.42495,20.574039,27.121299,10.546349,10.92193,5.505159,62.218739,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd6,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,57.344,0.6,0.8,61.597754,62.397754,15057.017747,7.023554,6.425619,20.405877,26.817392,10.427697,10.79646,5.496046,62.397754,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd7,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,54.4768,0.6,0.8,57.86695,58.66695,16014.537886,7.01867,6.418758,20.450397,25.936608,10.47832,10.835101,5.500738,58.66695,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.3_ep128_sd8,behavioral,1,ub_rg,roundtrip,64,0.3,128,131072,57.63072,0.6,0.8,63.310617,64.110617,14654.734882,7.026783,6.433296,20.268399,26.564682,10.500153,10.787341,5.493069,64.110617,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.3_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd1,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,162.14016,0.6,0.8,167.592786,168.392786,5579.360738,11.800348,6.753837,68.869591,76.570987,7.779345,22.977228,4.050029,168.392786,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd2,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,160.70656,0.6,0.8,165.586443,166.386443,5646.638505,11.796039,6.771296,68.431801,76.133769,7.884971,22.94252,4.047014,166.386443,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd3,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,160.13312,0.6,0.8,165.798988,166.598988,5639.434593,11.771478,6.740507,67.661277,75.311087,7.883635,22.880743,4.059325,166.598988,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd4,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,163.14368,0.6,0.8,169.176182,169.976182,5527.386762,11.778595,6.749506,69.142185,76.868905,7.882405,22.987984,4.071669,169.976182,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd5,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,163.71712,0.6,0.8,169.951434,170.751434,5502.291108,11.858936,6.760878,69.23569,76.899869,7.83168,23.09791,4.053978,170.751434,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd6,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,160.41984,0.6,0.8,165.26263,166.06263,5657.649152,11.754202,6.764533,68.27347,75.984741,7.871079,22.83826,4.052826,166.06263,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd7,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,160.99328,0.6,0.8,165.333018,166.133018,5655.252067,11.81223,6.737023,68.748706,76.421873,7.729422,23.033249,4.067491,166.133018,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.7_ep128_sd8,behavioral,1,ub_rg,roundtrip,64,0.7,128,131072,159.1296,0.6,0.8,164.474613,165.274613,5684.624391,11.756389,6.75912,67.366673,75.027489,7.844586,22.835271,4.063176,165.274613,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.7_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd1,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,222.9248,0.6,0.8,226.897933,227.697933,4126.186327,16.996682,8.03538,99.854986,106.411305,6.474672,31.111885,3.391414,227.697933,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd2,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,224.3584,0.6,0.8,229.55593,230.35593,4078.575695,16.979214,8.034042,100.065829,106.621951,6.652297,31.063286,3.401648,230.35593,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd3,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,223.21152,0.6,0.8,229.195283,229.995283,4084.971143,16.969044,8.025739,99.097366,105.578262,6.549242,31.021737,3.398788,229.995283,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd4,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,223.35488,0.6,0.8,228.347576,229.147576,4100.083065,16.93565,7.995929,99.624575,106.192015,6.547898,31.079164,3.396193,229.147576,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd5,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,228.80256,0.6,0.8,237.277744,238.077744,3946.291162,17.074913,8.033134,100.559671,107.139557,6.573823,31.218052,3.403087,238.077744,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd6,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,222.9248,0.6,0.8,228.397709,229.197709,4099.186244,16.93992,8.045881,99.22825,105.805984,6.534854,30.994614,3.391518,229.197709,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd7,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,221.63456,0.6,0.8,225.510644,226.310644,4151.47992,17.015579,7.970644,99.374216,105.856003,6.586554,31.169908,3.435991,226.310644,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b64_z0.9_ep128_sd8,behavioral,1,ub_rg,roundtrip,64,0.9,128,131072,221.92128,0.6,0.8,227.0933,227.8933,4122.64905,16.96172,8.038628,98.956756,105.46379,6.488528,30.947324,3.384781,227.8933,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0.9_ep128_sd8/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd1,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,25.66144,0.6,0.8,29.724163,30.524163,30779.684473,6.48752,6.412579,12.369758,12.358813,12.381103,6.522098,6.477728,30.524163,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd1/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd2,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,26.37824,0.6,0.8,30.228839,31.028839,30279.060626,6.489095,6.409308,12.389546,12.49081,12.344396,6.535995,6.472551,31.028839,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd2/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd3,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,25.94816,0.6,0.8,29.382711,30.182711,31127.889712,6.491642,6.423733,12.361108,12.384572,12.352247,6.496709,6.479403,30.182711,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd3/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd4,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,24.94464,0.6,0.8,28.392947,29.192947,32183.256388,6.488211,6.416781,12.293459,12.314723,12.355309,6.583286,6.495253,29.192947,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd4/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd5,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,25.088,0.6,0.8,29.352817,30.152817,31158.750711,6.493904,6.415406,12.374881,12.666905,12.297834,6.563632,6.474224,30.152817,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd5/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd6,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,25.23136,0.6,0.8,29.521546,30.321546,30985.362639,6.491786,6.416078,12.36557,12.454032,12.338145,6.513913,6.489112,30.321546,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd6/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd7,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,25.23136,0.6,0.8,29.597303,30.397303,30908.139595,6.486247,6.419304,12.328072,12.518983,12.327811,6.532667,6.486414,30.397303,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd7/hist.csv
exp3_pdf,s1_ub_rg_b64_z0_ep128_sd8,behavioral,1,ub_rg,roundtrip,64,0.0,128,131072,25.088,0.6,0.8,29.753148,30.553148,30750.4845,6.489782,6.416626,12.308794,12.22333,12.259721,6.44952,6.4753,30.553148,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s1_ub_rg_b64_z0_ep128_sd8/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd1,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1646.05952,0.0,8.0,1941.2776,1949.2776,61694.180597,372.60969,265.666,640.69576,639.97896,272.26056,382.471786,379.905783,1949.2776,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd1/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd2,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1645.7728,0.0,8.0,1938.4104,1946.4104,61785.060483,370.455104,265.666,641.84264,645.57,272.97736,380.206887,377.761147,1946.4104,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd2/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd3,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1636.4544,0.0,8.0,1930.38224,1938.38224,62040.954465,370.358556,265.666,644.56648,643.4196,273.12072,380.073898,377.717496,1938.38224,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd3/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd4,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1641.90208,0.0,8.0,1935.39984,1943.39984,61880.772969,371.200564,266.09608,645.28328,645.85672,272.97736,380.829791,378.500329,1943.39984,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd4/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd5,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1644.48256,0.0,8.0,1940.99088,1948.99088,61703.256553,372.041179,265.52264,649.72744,642.12936,272.1172,381.894137,379.281688,1948.99088,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd5/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd6,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1647.49312,0.0,8.0,1942.85456,1950.85456,61644.310526,371.452844,265.95272,645.57,643.99304,272.1172,381.420688,378.763362,1950.85456,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd6/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd7,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1629.2864,0.0,8.0,1925.07792,1933.07792,62211.193374,369.986553,265.80936,645.71336,639.26216,272.26056,379.71595,377.245967,1933.07792,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd7/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.3_ep1024_sd8,behavioral,2,packet_spray,roundtrip,1024,0.3,1024,16777216,1650.93376,0.0,8.0,1947.7288,1955.7288,61490.675132,369.686049,265.95272,643.13288,645.13992,272.54728,379.521599,376.926412,1955.7288,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.3_ep1024_sd8/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd1,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11065.81504,0.0,8.0,11350.13776,11358.13776,10587.922671,1742.054626,314.98184,5030.2356,5047.58216,221.9412,1908.439007,1613.192192,11358.13776,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd1/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd2,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11011.33824,0.0,8.0,11292.79376,11300.79376,10641.649325,1738.887521,314.4084,5019.77032,5017.04648,222.22792,1905.416212,1609.88341,11300.79376,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd2/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd3,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11015.7824,0.0,8.0,11303.25904,11311.25904,10631.803574,1738.497272,314.69512,5034.24968,5036.54344,221.79784,1905.223489,1609.656139,11311.25904,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd3/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd4,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11047.60832,0.0,8.0,11332.36112,11340.36112,10604.519822,1738.487994,315.41192,5029.80552,5031.52584,221.79784,1904.695925,1610.231002,11340.36112,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd4/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd5,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11057.3568,0.0,8.0,11344.9768,11352.9768,10592.735844,1742.989415,313.83496,5059.19432,5024.07112,222.08456,1910.076355,1614.199567,11352.9768,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd5/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd6,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11044.16768,0.0,8.0,11329.63728,11337.63728,10607.067533,1742.197509,316.98888,5041.56104,5027.08168,222.08456,1909.018687,1612.97379,11337.63728,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd6/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd7,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,10999.00928,0.0,8.0,11284.90896,11292.90896,10649.07941,1737.403828,315.26856,5021.634,5024.78792,222.08456,1903.628916,1609.056477,11292.90896,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd7/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.7_ep1024_sd8,behavioral,2,packet_spray,roundtrip,1024,0.7,1024,16777216,11067.392,0.0,8.0,11346.4104,11354.4104,10591.398413,1737.191589,315.26856,5019.05352,5024.5012,222.37128,1904.350092,1608.354448,11354.4104,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.7_ep1024_sd8/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd1,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21106.74944,0.0,8.0,21385.62448,21393.62448,5621.258072,3332.546807,918.52744,10028.19528,10052.42312,195.27624,3606.305623,2934.882913,21393.62448,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd1/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd2,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21061.44768,0.0,8.0,21334.01488,21342.01488,5634.851487,3330.527237,916.95048,10041.81448,10033.64296,195.70632,3604.924501,2933.630571,21342.01488,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd2/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd3,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21089.83296,0.0,8.0,21366.12752,21374.12752,5626.385647,3332.323457,917.954,10039.9508,10048.5524,195.13288,3606.95384,2933.099024,21374.12752,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd3/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd4,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21118.21824,0.0,8.0,21390.9288,21398.9288,5619.864686,3331.506592,917.38056,10022.60424,10050.27272,195.27624,3605.541132,2933.538623,21398.9288,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd4/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd5,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21127.68,0.0,8.0,21400.53392,21408.53392,5617.343286,3334.907982,913.50984,10084.53576,10065.32552,194.84616,3609.702877,2938.157055,21408.53392,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd5/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd6,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21133.84448,0.0,8.0,21412.71952,21420.71952,5614.14775,3336.348475,926.26888,10051.84968,10052.8532,195.56296,3610.516554,2936.88022,21420.71952,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd6/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd7,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21070.62272,0.0,8.0,21347.63408,21355.63408,5631.257955,3330.412763,921.68136,10037.65704,10037.65704,195.4196,3604.79572,2933.302179,21355.63408,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd7/hist.csv
exp3_pdf,s2_packet_spray_b1024_z0.9_ep1024_sd8,behavioral,2,packet_spray,roundtrip,1024,0.9,1024,16777216,21101.1584,0.0,8.0,21376.44944,21384.44944,5623.669883,3327.421666,917.954,10037.94376,10035.36328,195.27624,3602.724982,2930.090034,21384.44944,/home/luke/workspace/dyn_latency/results/ub_rg/exp3_pdf/s2_packet_spray_b1024_z0.9_ep1024_sd8/hist.csv
