experiment,run_id,summary_path,engine,network_engine,status,tier,scenario,scheme,batch_size,zipf_s,ep_size,layers,microbatches,attention_devices,ffn_devices,m_to_n,placement,te_profile,step_time_us,throughput_tokens_s,baseline_step_time_us,speedup,tc_us,dispatch_us,combine_us,mask_value,mask_label,mask_definition,packet_evidence_paths,raw.cluster_throughput_tokens_s,raw.engine,raw.experiment,raw.job.batch,raw.job.ep_size,raw.job.exp,raw.job.layers,raw.job.m_attn,raw.job.microbatches,raw.job.n_ffn,raw.job.placement,raw.job.scenario,raw.job.scheme,raw.job.seed,raw.job.te_profile,raw.job.tier,raw.job.zipf_s,raw.model.cluster_throughput_tokens_s,raw.model.communication_busy_us,raw.model.communication_utilization,raw.model.compute_busy_us,raw.model.compute_utilization,raw.model.config.attention_devices,raw.model.config.batch_size,raw.model.config.combine_us,raw.model.config.dispatch_us,raw.model.config.ffn_devices,raw.model.config.layers,raw.model.config.microbatches,raw.model.config.seed,raw.model.config.ta_us,raw.model.config.tc_us,raw.model.config.te_profile,raw.model.config.te_us,raw.model.config.uniform_high_us,raw.model.config.uniform_low_us,raw.model.events._count,raw.model.layer_results._count,raw.model.masking.bidirectional_hidden,raw.model.masking.ffn_not_exposed,raw.model.masking.fully_hidden,raw.model.masking.single_direction_hidden,raw.model.per_device_throughput_tokens_s,raw.model.startup_us,raw.model.steady_state_us,raw.model.step_time_us,raw.model.ta_us,raw.model.tc_us,raw.model.te_profile,raw.model.te_us,raw.model.tf_us,raw.network_inputs.combine_cct_us,raw.network_inputs.dispatch_cct_us,raw.network_inputs.m2n_cct_us,raw.network_inputs.n2m_cct_us,raw.network_inputs.seed_aggregation,raw.network_inputs.tc_definition,raw.network_inputs.tc_us,raw.network_runs._count,raw.per_device_throughput_tokens_s,raw.run_id,raw.step_time_us,raw.tier,report_included
sys3,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,main,1,packet_spray,256,0.5,128,60,2,112,16,7.0,role_packed,hidden,23671.974463965504,9462.666510602334,,,7188.104,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z0.5_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z0.5_ep128_M112_N16_role_packed_sd1/summary.json""]",1211221.3133570987,packet,sys3,256,128,sys3,60,112,2,16,role_packed,1,packet_spray,1,hidden,main,0.5,1211221.3133570987,,,,,112,256,,,16,60,2,1,,7188.104,hidden,,90.0,75.0,,,False,True,False,False,9462.666510602334,14507.134288224866,9164.840175740635,23671.974463965504,77.01546366168601,7188.104,hidden,53.910824563180206,77.01546366168601,,,7188.104,1864.123,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",7188.104,2,9462.666510602334,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,23671.974463965504,main,True
sys3,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M124_N4_exposed_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0.5,128,60,2,124,4,31.0,role_packed,exposed,28426.441794884704,8724.27164080125,,,8167.507,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z0.5_ep128_M124_N4_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z0.5_ep128_M124_N4_role_packed_sd1/summary.json""]",1116706.77002256,packet,sys3,256,128,sys3,60,124,2,4,role_packed,1,packet_spray,1,exposed,controls,0.5,1116706.77002256,,,,,124,256,,,4,60,2,1,,8167.507,exposed,,90.0,75.0,,,False,False,False,False,8724.27164080125,16512.14956642188,11914.292228462828,28426.441794884704,77.01546366168601,8167.507,exposed,100.12010276019183,100.12010276019183,,,8167.507,2475.418,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",8167.507,2,8724.27164080125,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,28426.441794884704,controls,True
sys3,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M64_N64_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0.5,128,60,2,64,64,1.0,role_packed,hidden,10469.752463965502,12225.694966576028,,,586.993,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z0.5_ep128_M64_N64_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z0.5_ep128_M64_N64_role_packed_sd1/summary.json""]",1564888.9557217315,packet,sys3,256,128,sys3,60,64,2,64,role_packed,1,packet_spray,1,hidden,controls,0.5,1564888.9557217315,,,,,64,256,,,64,60,2,1,,586.993,hidden,,90.0,75.0,,,False,True,False,False,12225.694966576028,1304.9122882248664,9164.840175740635,10469.752463965502,77.01546366168601,586.993,hidden,53.910824563180206,77.01546366168601,,,581.855,586.993,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",586.993,2,12225.694966576028,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,10469.752463965502,controls,True
sys3,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0.5_ep128_L60_m4_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0.5,128,60,4,112,16,7.0,role_packed,hidden,24364.980103367823,9193.522795819474,,,2913.679,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb64_z0.5_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb64_z0.5_ep128_M112_N16_role_packed_sd1/summary.json""]",1176770.9178648926,packet,sys3,256,128,sys3,60,112,4,16,role_packed,1,packet_spray,1,hidden,controls,0.5,1176770.9178648926,,,,,112,256,,,16,60,4,1,,2913.679,hidden,,90.0,75.0,,,False,True,False,False,9193.522795819474,5958.284288224866,18406.695815142957,24364.980103367823,77.01546366168601,2913.679,hidden,53.910824563180206,77.01546366168601,,,2913.679,931.896,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",2913.679,2,9193.522795819474,sys3_s1_packet_spray_b256_z0.5_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,24364.980103367823,controls,True
sys3,sys3_s1_packet_spray_b256_z0_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0_ep128_L60_m1_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0,128,60,1,112,16,7.0,role_packed,hidden,18952.478644264338,11819.034555028506,,,7138.82,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb256_z0_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb256_z0_ep128_M112_N16_role_packed_sd1/summary.json""]",1512836.4230436487,packet,sys3,256,128,sys3,60,112,1,16,role_packed,1,packet_spray,1,hidden,controls,0.0,1512836.4230436487,,,,,112,256,,,16,60,1,1,,7138.82,hidden,,90.0,75.0,,,False,True,False,False,11819.034555028506,14408.566288224865,4543.912356039475,18952.478644264338,77.01546366168601,7138.82,hidden,53.910824563180206,77.01546366168601,,,7138.82,2261.078,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",7138.82,2,11819.034555028506,sys3_s1_packet_spray_b256_z0_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,18952.478644264338,controls,True
sys3,sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,main,1,packet_spray,256,0,128,60,2,112,16,7.0,role_packed,hidden,14957.518463965502,14975.746180066131,,,2830.876,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z0_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z0_ep128_M112_N16_role_packed_sd1/summary.json""]",1916895.5110484648,packet,sys3,256,128,sys3,60,112,2,16,role_packed,1,packet_spray,1,hidden,main,0.0,1916895.5110484648,,,,,112,256,,,16,60,2,1,,2830.876,hidden,,90.0,75.0,,,False,True,False,False,14975.746180066131,5792.678288224866,9164.840175740635,14957.518463965502,77.01546366168601,2830.876,hidden,53.910824563180206,77.01546366168601,,,2830.876,1137.945,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",2830.876,2,14975.746180066131,sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,14957.518463965502,main,True
sys3,sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M124_N4_exposed_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0,128,60,2,124,4,31.0,role_packed,exposed,26588.829794884703,9327.225075836603,,,7248.701,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z0_ep128_M124_N4_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z0_ep128_M124_N4_role_packed_sd1/summary.json""]",1193884.8097070851,packet,sys3,256,128,sys3,60,124,2,4,role_packed,1,packet_spray,1,exposed,controls,0.0,1193884.8097070851,,,,,124,256,,,4,60,2,1,,7248.701,exposed,,90.0,75.0,,,False,False,False,False,9327.225075836603,14674.537566421877,11914.292228462828,26588.829794884703,77.01546366168601,7248.701,exposed,100.12010276019183,100.12010276019183,,,7248.701,2475.418,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",7248.701,2,9327.225075836603,sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,26588.829794884703,controls,True
sys3,sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M64_N64_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0,128,60,2,64,64,1.0,role_packed,hidden,9629.642463965502,13292.289976391232,,,166.938,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z0_ep128_M64_N64_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z0_ep128_M64_N64_role_packed_sd1/summary.json""]",1701413.1169780777,packet,sys3,256,128,sys3,60,64,2,64,role_packed,1,packet_spray,1,hidden,controls,0.0,1701413.1169780777,,,,,64,256,,,64,60,2,1,,166.938,hidden,,90.0,75.0,,,False,True,False,False,13292.289976391232,464.8022882248662,9164.840175740635,9629.642463965502,77.01546366168601,166.938,hidden,53.910824563180206,77.01546366168601,,,166.938,166.646,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",166.938,2,13292.289976391232,sys3_s1_packet_spray_b256_z0_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,9629.642463965502,controls,True
sys3,sys3_s1_packet_spray_b256_z0_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z0_ep128_L60_m4_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,0,128,60,4,112,16,7.0,role_packed,hidden,20780.75810336782,10779.202514450017,,,1121.568,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb64_z0_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb64_z0_ep128_M112_N16_role_packed_sd1/summary.json""]",1379737.9218496021,packet,sys3,256,128,sys3,60,112,4,16,role_packed,1,packet_spray,1,hidden,controls,0.0,1379737.9218496021,,,,,112,256,,,16,60,4,1,,1121.568,hidden,,90.0,75.0,,,False,True,False,False,10779.202514450017,2374.0622882248663,18406.695815142957,20780.75810336782,77.01546366168601,1121.568,hidden,53.910824563180206,77.01546366168601,,,1121.568,570.709,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",1121.568,2,10779.202514450017,sys3_s1_packet_spray_b256_z0_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,20780.75810336782,controls,True
sys3,sys3_s1_packet_spray_b256_z1_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z1_ep128_L60_m1_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,1,128,60,1,112,16,7.0,role_packed,hidden,40738.30864426434,5498.510062261448,,,18031.735,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb256_z1_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb256_z1_ep128_M112_N16_role_packed_sd1/summary.json""]",703809.2879694654,packet,sys3,256,128,sys3,60,112,1,16,role_packed,1,packet_spray,1,hidden,controls,1.0,703809.2879694654,,,,,112,256,,,16,60,1,1,,18031.735,hidden,,90.0,75.0,,,False,True,False,False,5498.510062261448,36194.39628822487,4543.912356039475,40738.30864426434,77.01546366168601,18031.735,hidden,53.910824563180206,77.01546366168601,,,18031.735,4404.417,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",18031.735,2,5498.510062261448,sys3_s1_packet_spray_b256_z1_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,40738.30864426434,controls,True
sys3,sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,main,1,packet_spray,256,1,128,60,2,112,16,7.0,role_packed,hidden,26679.328463965503,8396.013426745209,,,8691.781,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z1_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z1_ep128_M112_N16_role_packed_sd1/summary.json""]",1074689.7186233867,packet,sys3,256,128,sys3,60,112,2,16,role_packed,1,packet_spray,1,hidden,main,1.0,1074689.7186233867,,,,,112,256,,,16,60,2,1,,8691.781,hidden,,90.0,75.0,,,False,True,False,False,8396.013426745209,17514.488288224868,9164.840175740635,26679.328463965503,77.01546366168601,8691.781,hidden,53.910824563180206,77.01546366168601,,,8691.781,2203.127,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",8691.781,2,8396.013426745209,sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,26679.328463965503,main,True
sys3,sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M124_N4_exposed_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,1,128,60,2,124,4,31.0,role_packed,exposed,27878.857794884705,8895.629864918776,,,7893.715,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z1_ep128_M124_N4_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z1_ep128_M124_N4_role_packed_sd1/summary.json""]",1138640.6227096033,packet,sys3,256,128,sys3,60,124,2,4,role_packed,1,packet_spray,1,exposed,controls,1.0,1138640.6227096033,,,,,124,256,,,4,60,2,1,,7893.715,exposed,,90.0,75.0,,,False,False,False,False,8895.629864918776,15964.565566421878,11914.292228462828,27878.857794884705,77.01546366168601,7893.715,exposed,100.12010276019183,100.12010276019183,,,7893.715,2475.418,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",7893.715,2,8895.629864918776,sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,27878.857794884705,controls,True
sys3,sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M64_N64_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,1,128,60,2,64,64,1.0,role_packed,hidden,16127.644463965502,7936.682897864867,,,3415.939,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb128_z1_ep128_M64_N64_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb128_z1_ep128_M64_N64_role_packed_sd1/summary.json""]",1015895.410926703,packet,sys3,256,128,sys3,60,64,2,64,role_packed,1,packet_spray,1,hidden,controls,1.0,1015895.410926703,,,,,64,256,,,64,60,2,1,,3415.939,hidden,,90.0,75.0,,,False,True,False,False,7936.682897864867,6962.804288224866,9164.840175740635,16127.644463965502,77.01546366168601,3415.939,hidden,53.910824563180206,77.01546366168601,,,3415.939,1136.107,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",3415.939,2,7936.682897864867,sys3_s1_packet_spray_b256_z1_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,16127.644463965502,controls,True
sys3,sys3_s1_packet_spray_b256_z1_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_packet_spray_b256_z1_ep128_L60_m4_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,packet_spray,256,1,128,60,4,112,16,7.0,role_packed,hidden,25780.13410336782,8688.860930740366,,,3621.256,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_m2n_mb64_z1_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_packet_spray_afd_n2m_mb64_z1_ep128_M112_N16_role_packed_sd1/summary.json""]",1112174.1991347668,packet,sys3,256,128,sys3,60,112,4,16,role_packed,1,packet_spray,1,hidden,controls,1.0,1112174.1991347668,,,,,112,256,,,16,60,4,1,,3621.256,hidden,,90.0,75.0,,,False,True,False,False,8688.860930740366,7373.438288224866,18406.695815142957,25780.13410336782,77.01546366168601,3621.256,hidden,53.910824563180206,77.01546366168601,,,3621.256,1102.735,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",3621.256,2,8688.860930740366,sys3_s1_packet_spray_b256_z1_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,25780.13410336782,controls,True
sys3,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0.5_ep128_L60_m1_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0.5,128,60,1,112,16,7.0,role_packed,hidden,489278.52264426433,457.8169480839072,,,242301.842,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb256_z0.5_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb256_z0.5_ep128_M112_N16_role_packed_sd1/summary.json""]",58600.569354740124,packet,sys3,256,128,sys3,60,112,1,16,role_packed,1,ub_rg,1,hidden,controls,0.5,58600.569354740124,,,,,112,256,,,16,60,1,1,,242301.842,hidden,,90.0,75.0,,,False,True,False,False,457.8169480839072,484734.6102882249,4543.912356039475,489278.52264426433,77.01546366168601,242301.842,hidden,53.910824563180206,77.01546366168601,,,30246.145,242301.842,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",242301.842,2,457.8169480839072,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m1_M112_N16_hidden_role_packed_sd1,489278.52264426433,controls,True
sys3,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,main,1,ub_rg,256,0.5,128,60,2,112,16,7.0,role_packed,hidden,690189.6024639655,324.5484997170686,,,340446.918,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z0.5_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z0.5_ep128_M112_N16_role_packed_sd1/summary.json""]",41542.20796378478,packet,sys3,256,128,sys3,60,112,2,16,role_packed,1,ub_rg,1,hidden,main,0.5,41542.20796378478,,,,,112,256,,,16,60,2,1,,340446.918,hidden,,90.0,75.0,,,False,True,False,False,324.5484997170686,681024.7622882249,9164.840175740635,690189.6024639655,77.01546366168601,340446.918,hidden,53.910824563180206,77.01546366168601,,,359.921,340446.918,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",340446.918,2,324.5484997170686,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M112_N16_hidden_role_packed_sd1,690189.6024639655,main,True
sys3,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M124_N4_exposed_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0.5,128,60,2,124,4,31.0,role_packed,exposed,9953767.335794885,24.91518955924996,,,4970837.954,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z0.5_ep128_M124_N4_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z0.5_ep128_M124_N4_role_packed_sd1/summary.json""]",3189.144263583995,packet,sys3,256,128,sys3,60,124,2,4,role_packed,1,ub_rg,1,exposed,controls,0.5,3189.144263583995,,,,,124,256,,,4,60,2,1,,4970837.954,exposed,,90.0,75.0,,,False,False,False,False,24.91518955924996,9941853.043566423,11914.292228462828,9953767.335794885,77.01546366168601,4970837.954,exposed,100.12010276019183,100.12010276019183,,,477.747,4970837.954,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",4970837.954,2,24.91518955924996,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M124_N4_exposed_role_packed_sd1,9953767.335794885,controls,True
sys3,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M64_N64_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0.5,128,60,2,64,64,1.0,role_packed,hidden,76540.24246396551,1672.3228968115866,,,33622.238,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb128_z0.5_ep128_M64_N64_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb128_z0.5_ep128_M64_N64_role_packed_sd1/summary.json""]",214057.33079188308,packet,sys3,256,128,sys3,60,64,2,64,role_packed,1,ub_rg,1,hidden,controls,0.5,214057.33079188308,,,,,64,256,,,64,60,2,1,,33622.238,hidden,,90.0,75.0,,,False,True,False,False,1672.3228968115866,67375.40228822487,9164.840175740635,76540.24246396551,77.01546366168601,33622.238,hidden,53.910824563180206,77.01546366168601,,,644.389,33622.238,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",33622.238,2,1672.3228968115866,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m2_M64_N64_hidden_role_packed_sd1,76540.24246396551,controls,True
sys3,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,sys3/sys3_s1_ub_rg_b256_z0.5_ep128_L60_m4_M112_N16_hidden_role_packed_sd1/summary.json,packet,,ok,controls,1,ub_rg,256,0.5,128,60,4,112,16,7.0,role_packed,hidden,60820.958103367826,3682.940995755154,,,21141.668,,,False,未通过,,"[""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_m2n_mb64_z0.5_ep128_M112_N16_role_packed_sd1/summary.json"", ""/home/luke/workspace/dyn_latency/results/ub_rg_system_packet/network/s1_ub_rg_afd_n2m_mb64_z0.5_ep128_M112_N16_role_packed_sd1/summary.json""]",471416.4474566597,packet,sys3,256,128,sys3,60,112,4,16,role_packed,1,ub_rg,1,hidden,controls,0.5,471416.4474566597,,,,,112,256,,,16,60,4,1,,21141.668,hidden,,90.0,75.0,,,False,True,False,False,3682.940995755154,42414.26228822487,18406.695815142957,60820.958103367826,77.01546366168601,21141.668,hidden,53.910824563180206,77.01546366168601,,,180.581,21141.668,single-seed CCT; no cross-seed P99,"max(m2n_cct_us,n2m_cct_us)",21141.668,2,3682.940995755154,sys3_s1_ub_rg_b256_z0.5_ep128_L60_m4_M112_N16_hidden_role_packed_sd1,60820.958103367826,controls,True
